Cuenta,Subcuenta,Objeto,Ordinal,Aporte nacional,Recursos propios,TOTAL,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Unidad,Código de unidad,Cuenta_n,Subcuenta_n,Objeto_n,Ordinal_n
Fortalecimiento de la gestión y dirección del sector comunicaciones,Intersubsectorial comunicaciones,Modernización de la gestión institucional del ministerio tic  bogotá,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,24449578722.0,24449578722.0,2306,Inversión,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,2399.0,400.0,14.0,53105b
Fortalecimiento de la gestión y dirección del sector comunicaciones,Intersubsectorial comunicaciones,Fortalecimiento del portafolio de servicios de tecnologías de información para la transformación digital en el ministerio de tecnologías de la información y las comunicaciones - mintic.  nacional,5. convergencia regional / d. gobierno digital para la gente,,59071210998.0,59071210998.0,2306,Inversión,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,2399.0,400.0,15.0,53105d
Fortalecimiento de la gestión y dirección del sector comunicaciones,Intersubsectorial comunicaciones,Generación de información estadística del sector tic  nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,14971746119.0,14971746119.0,2306,Inversión,Fondo único de tecnologías de la información y las comunicaciones,23,Tecnologías de la información y las comunicaciones,,,2399.0,400.0,16.0,53105b
Gastos de personal,Planta de personal permanente,Salario,,,16355876000.0,16355876000.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,1.0,1.0,1.0,
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,,5948230000.0,5948230000.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,1.0,1.0,2.0,
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,,1963209000.0,1963209000.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,1.0,1.0,3.0,
Gastos de personal,Planta de personal permanente,Otros gastos de personal - distribución previo concepto dgppn,,,2270141554.0,2270141554.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,1.0,1.0,4.0,
Adquisición de bienes  y servicios,,,,,1963059000.0,1963059000.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,2.0,,,
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - distribución previo concepto dgppn,,5700781000.0,5700781000.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,3.0,3.0,1.0,999
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),,55650000.0,55650000.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,3.0,4.0,2.0,012
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,,81941000.0,81941000.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,8.0,1.0,,
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,,127933300.0,127933300.0,2308,Funcionamiento,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,8.0,4.0,1.0,
Facilitar el acceso y uso de las tecnologías de la información y las comunicaciones (tic) en todo el territorio nacional,Intersubsectorial comunicaciones,Incremento de la dotación de terminales de cómputo y capacitación de docentes en sedes educativas oficiales a nivel   nacional,"4. transformación productiva, internacionalización y acción clímatica / c. políticas de competencia, consumidor e infraestructura de la calidad modernas",,11704514655.0,11704514655.0,2308,Inversión,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,2301.0,400.0,1.0,40401c
Fortalecimiento de la gestión y dirección del sector comunicaciones,Intersubsectorial comunicaciones,Fortalecimiento de las capacidad administrativa y tecnologicas de la crc como ente regulador unico e independiente del sector tic.    nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,6022004491.0,6022004491.0,2308,Inversión,Unidad administrativa especial comisión de regulación de comunicaciones,23,Tecnologías de la información y las comunicaciones,,,2399.0,400.0,2.0,53105b
Gastos de personal,Planta de personal permanente,Salario,,,10057287000.0,10057287000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,1.0,1.0,1.0,
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,,3672306000.0,3672306000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,1.0,1.0,2.0,
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,,919935000.0,919935000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,1.0,1.0,3.0,
Gastos de personal,Planta de personal permanente,Otros gastos de personal - distribución previo concepto dgppn,,,1499935000.0,1499935000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,1.0,1.0,4.0,
Adquisición de bienes  y servicios,,,,,3598705000.0,3598705000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,2.0,,,
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - distribución previo concepto dgppn,,183929368.0,183929368.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,3.0,3.0,1.0,999
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),,61903000.0,61903000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,3.0,4.0,2.0,012
Transferencias corrientes,Sentencias y conciliaciones,,,,112560000.0,112560000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,3.0,10.0,,
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,,90497000.0,90497000.0,2309,Funcionamiento,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,8.0,1.0,,
Facilitar el acceso y uso de las tecnologías de la información y las comunicaciones (tic) en todo el territorio nacional,Intersubsectorial comunicaciones,"Incremento de la dotación directa de soluciones tecnológicas para estudiantes, menores de edad ubicados en zonas urbanas, rurales, apartadas y de difícil acceso, e i.e.s y realizar la gestión adecuada de equipos obsoletos y en desuso a nivel  nacio",2. seguridad humana y justicia social / a. estrategia de conectividad digital,,16224489129.0,16224489129.0,2309,Inversión,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,2301.0,400.0,3.0,20204a
Fortalecimiento de la gestión y dirección del sector comunicaciones,Intersubsectorial comunicaciones,Consolidación del sistema de gestión y de desempeño institucional de la entidad  nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,10879453503.0,10879453503.0,2309,Inversión,Agencia nacional del espectro - ane,23,Tecnologías de la información y las comunicaciones,,,2399.0,400.0,4.0,53105b
Adquisición de bienes  y servicios,,,,,20253509110.0,20253509110.0,2311,Funcionamiento,Computadores para educar (cpe),23,Tecnologías de la información y las comunicaciones,,,2.0,,,
Transferencias corrientes,Sentencias y conciliaciones,,,,1600000000.0,1600000000.0,2311,Funcionamiento,Computadores para educar (cpe),23,Tecnologías de la información y las comunicaciones,,,3.0,10.0,,
Gastos de comercialización y producción,,,,,1086654417.0,1086654417.0,2311,Funcionamiento,Computadores para educar (cpe),23,Tecnologías de la información y las comunicaciones,,,5.0,,,
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,,250097000.0,250097000.0,2311,Funcionamiento,Computadores para educar (cpe),23,Tecnologías de la información y las comunicaciones,,,8.0,4.0,1.0,
Facilitar el acceso y uso de las tecnologías de la información y las comunicaciones (tic) en todo el territorio nacional,Intersubsectorial comunicaciones,Incremento de la dotación de terminales de cómputo y capacitación de docentes en sedes educativas oficiales a nivel   nacional,2. seguridad humana y justicia social / a. estrategia de conectividad digital,,82573228275.0,82573228275.0,2311,Inversión,Computadores para educar (cpe),23,Tecnologías de la información y las comunicaciones,,,2301.0,400.0,1.0,20204a
Facilitar el acceso y uso de las tecnologías de la información y las comunicaciones (tic) en todo el territorio nacional,Intersubsectorial comunicaciones,Recuperación de equipos de cómputo obsoletos existentes en las sedes educativas oficiales a nivel  nacional,2. seguridad humana y justicia social / a. estrategia de conectividad digital,,2892575250.0,2892575250.0,2311,Inversión,Computadores para educar (cpe),23,Tecnologías de la información y las comunicaciones,,,2301.0,400.0,2.0,20204a
Facilitar el acceso y uso de las tecnologías de la información y las comunicaciones (tic) en todo el territorio nacional,Intersubsectorial comunicaciones,"Incremento de la dotación directa de soluciones tecnológicas para estudiantes, menores de edad ubicados en zonas urbanas, rurales, apartadas y de difícil acceso, e i.e.s y realizar la gestión adecuada de equipos obsoletos y en desuso a nivel  nacio",2. seguridad humana y justicia social / a. estrategia de conectividad digital,,71257927948.0,71257927948.0,2311,Inversión,Computadores para educar (cpe),23,Tecnologías de la información y las comunicaciones,,,2301.0,400.0,3.0,20204a
